Admin 1,Admin 2,Admin 3,Facility,HF_Type,Catchment,Latitude,Longitude
Khyber Pakhtunkhwa,Charsadda,Tangi,MANDANAI-BASIC HEALTH UNIT,BHU,"30,000",34.344485,71.78759
Khyber Pakhtunkhwa,Charsadda,Chasadda,Mani Khela BHU,BHU,"8,000",34.16894,71.90217
Khyber Pakhtunkhwa,Charsadda,Tangi,Masdood BHU,BHU,"18,500",0,0
Khyber Pakhtunkhwa,Charsadda,Shabzadar,BHU-MAZARA,BHU,"22,250",34.196692,71.595743
Khyber Pakhtunkhwa,Charsadda,Shahqada,MM Khal,BHU,"31,828",34.33334,71.730669
Khyber Pakhtunkhwa,Charsadda,Charsadda,MOHMAND NARI-BASIC HEALTH UNIT,BHU,"13,000",34.23193,71.83558
Khyber Pakhtunkhwa,Charsadda,Tehsil,Nisatta,BHU,"38,000",34.10509,71.80481
Khyber Pakhtunkhwa,Charsadda,Shabqadar,Pang Pao BHU,BHU,"18,840",0,0
Khyber Pakhtunkhwa,Charsadda,Shabzadar,QILLA SHAH BAIG-BHU,BHU, -   ,34.1833,71.4833
Khyber Pakhtunkhwa,Charsadda,Charsadda,RAJJAR-BASIC HEALTH UNIT,BHU, -   ,34.16706,71.75835
Khyber Pakhtunkhwa,Charsadda,Shabqadir,RHC BATTAGRM,RHC,"63,753",34.2233,71.633
Khyber Pakhtunkhwa,Charsadda,Tangi,RIDWAN-BASIC HEALTH UNIT,BHU,"16,551",0,0
Khyber Pakhtunkhwa,Charsadda,Charsadda,SARKI PUL-BASIC HEALTH UNIT,BHU,"29,000",34.24881,71.79924
Khyber Pakhtunkhwa,Charsadda,Charsadda,SHEIKHO-BASIC HEALTH UNIT,BHU,"12,000",34.17003,71.85342
Khyber Pakhtunkhwa,Charsadda,Charsadda,SHEKH ABAD-BASIC HEALTH UNIT,BHU,"14,000",34.22001,71.85316
Khyber Pakhtunkhwa,Charsadda,Charsadda,Shekho BHU,BHU,"22,000",34.156785,71.841591
Khyber Pakhtunkhwa,Charsadda,Tangi,SHERPAO-RURAL HEALTH CENTER,RHC,"29,155",34.263041,71.707841
Khyber Pakhtunkhwa,Charsadda,Charsadda,TARNAB-BASIC HEALTH UNIT,BHU,"23,537",34.21795,71.68726
Khyber Pakhtunkhwa,Charsadda,Charsadda,TURANGZAI-BASIC HEALTH UNIT,BHU,"15,500",34.213383,71.741283
Khyber Pakhtunkhwa,Charsadda,Charsadda,TURANGZAI-BASIC HEALTH UNIT,BHU,"25,563",34.21775,71.75224
Khyber Pakhtunkhwa,Charsadda,Charsadda,UMERZAI-BASIC HEALTH UNIT,BHU,"48,000",34.24384,71.72591
Khyber Pakhtunkhwa,Charsadda,Charsadda,UTMANZAI-BASIC HEALTH UNIT,BHU,"40,000",34.19261,71.76129
Khyber Pakhtunkhwa,Charsadda,Charsadda,ZARIN ABAD-BASIC HEALTH UNIT,BHU,"30,000",34.14589,71.81607
Khyber Pakhtunkhwa,Dera Ismail Khan,Parora,RHC-IGRI SHAMOZAI,RHC,"25,000",31.41157,70.485325
Khyber Pakhtunkhwa,Dera Ismail Khan,D. I. Khan,ZAFAR ABAD COLONY-BHU,BHU,"18,000",31.91,70.83
Khyber Pakhtunkhwa,Dera Ismail Khan,D. I. Khan,MCH-HALEEM COLONY,MCHC/CHC,"12,914",31.856484,70.907118
Khyber Pakhtunkhwa,Dera Ismail Khan,D. I. Khan,SHOR KOT-BHU,BHU, -   ,31.910278,70.877778
Khyber Pakhtunkhwa,Dera Ismail Khan,D. I. Khan,SAGGU-BHU.,BHU,10,31.961389,70.846667
Khyber Pakhtunkhwa,Dera Ismail Khan,D. I. Khan,BUDHNAI-BHU,BHU,"23,200",31.906111,70.928333
Khyber Pakhtunkhwa,Dera Ismail Khan,Kulachi,MANAGAL-BHU,BHU,"6,000",31.399722,70.405278
Khyber Pakhtunkhwa,Dera Ismail Khan,Parora,RAMAK-BHU,BHU,"32,634",31.393056,70.662778
Khyber Pakhtunkhwa,Dera Ismail Khan,Pavar Pare,WANDHAMADAT,BHU, -   ,32.0483,70.7183
Khyber Pakhtunkhwa,Dera Ismail Khan,Paharpure,PANIALA,MCHC/CHC, -   ,32.243889,70.881667
Khyber Pakhtunkhwa,Dera Ismail Khan,Prora,PRORA,RHC,"30,000",31.515266,70.755777
Khyber Pakhtunkhwa,Dera Ismail Khan,Dara Kalan,DARA KALAN,MCHC/CHC,"10,000",31.7325,70.3375
Khyber Pakhtunkhwa,Dera Ismail Khan,Kot Jai,RHC KOTJAI,RHC,"28,670",32.166667,71.1
Khyber Pakhtunkhwa,Dera Ismail Khan,Paharpure,GILOTI,BHU, -   ,32.164722,70.750278
Khyber Pakhtunkhwa,Dera Ismail Khan,Dara Kalan,CHOWDWAN,MCHC/CHC,"25,000",31.597778,70.355556
Khyber Pakhtunkhwa,Dera Ismail Khan,Paharpure,PAHARAPUR,RHC,"34,200",32.102222,70.97
Khyber Pakhtunkhwa,Dera Ismail Khan,Kulachi,BHU SHERU KONA,BHU,"28,000",31.800556,70.6225
Khyber Pakhtunkhwa,Dera Ismail Khan,Pahar Pur,BHU Band Kurai,BHU,"18,000",32.040278,70.903333
Khyber Pakhtunkhwa,Dera Ismail Khan,Pahar Pur,BHU Larr,BHU,"31,000",32.284167,70.982222
Khyber Pakhtunkhwa,Dera Ismail Khan,D. I. Khan,JABBAR WALA-BHU,BHU,"27,000",31.9725,70.940833
Khyber Pakhtunkhwa,Dera Ismail Khan,Pahar Pur,PAHAR PUR,RHC,"19,746",32.108019,70.928839
Khyber Pakhtunkhwa,Dera Ismail Khan,Pahar Pur,BHU MADI KHEL,BHU,"27,500",31.8833,70.5666
Khyber Pakhtunkhwa,Dera Ismail Khan,Pahar Pur,BHU AWAN,BHU,"34,200",32.022778,70.9625
Khyber Pakhtunkhwa,Dera Ismail Khan,Pahar Pur,BHU KOTELODIHANI,BHU,"25,490",32.191389,71.069444
Khyber Pakhtunkhwa,Dera Ismail Khan,Dera,BHU POTA,BHU,"15,700",31.955,70.686111
Khyber Pakhtunkhwa,Dera Ismail Khan,D. I. Khan,BHU BUDH,BHU,"10,366",32.03,70.676111
Khyber Pakhtunkhwa,Dera Ismail Khan,Kulachi,BHU TAKWARAH,BHU,"8,500",32.144167,70.627222
Khyber Pakhtunkhwa,Dera Ismail Khan,D. I. Khan,FATEH-BHU,BHU, -   ,31.751389,70.803056
Khyber Pakhtunkhwa,Dera Ismail Khan,D. I. Khan,MARYALI-BHU,BHU,"23,600",31.806389,70.897778
Khyber Pakhtunkhwa,Dera Ismail Khan,D. I. Khan,MALANA-BHU,BHU,"10,748",31.741111,70.864167
Khyber Pakhtunkhwa,Dera Ismail Khan,D. I. Khan,GOMAL UNIVERSITY CAMPUS-BHU,BHU,"11,317",31.974167,70.318611
Khyber Pakhtunkhwa,Dera Ismail Khan,Kulachi,MADI KHEL-BHU,BHU,"6,000",31.8833,70.5666
Khyber Pakhtunkhwa,Dera Ismail Khan,Draban Kalan,BHU MUSAZAI,BHU,"10,000",31.6838,70.3611
Khyber Pakhtunkhwa,Dera Ismail Khan,Prova,BHU DARABAN KHURD,BHU,"12,000",31.696389,70.799167
Khyber Pakhtunkhwa,Dera Ismail Khan,Prova,BHU RODA,BHU,"6,000",31.669444,70.824167
Khyber Pakhtunkhwa,Dera Ismail Khan,Prova,BHU MAHARA,BHU,"18,000",31.498611,70.745833
Khyber Pakhtunkhwa,Dera Ismail Khan,Kulachi,BHU GARA ESSA KHAN,BHU,"3,000",31.679722,70.532778
Khyber Pakhtunkhwa,Dera Ismail Khan,Dorabm Kalan,BHU GARA ESSA KHAN,BHU, -   ,31.679722,70.532778
Khyber Pakhtunkhwa,Dera Ismail Khan,Daraton,GUNDI UMER KHAN,BHU,"15,000",31.701944,70.572222
Khyber Pakhtunkhwa,Hangu,Hangu,BHU SHAHOO KHEL,BHU,"32,241",33.588422,71.12527
Khyber Pakhtunkhwa,Hangu,Hangu,BHU KAHI,BHU,"23,627",33.474627,70.859058
Khyber Pakhtunkhwa,Hangu,Thall,BHU SAROGAI,BHU,"16,431",33.426351,70.785264
Khyber Pakhtunkhwa,Hangu,Thall,BHU DORSAMEND,BHU,"31,339",33.438729,70.664199
Khyber Pakhtunkhwa,Hangu,Thall,BHU DALLAU,BHU,"15,137",0,0
Khyber Pakhtunkhwa,Hangu,Hangu,BHU TOG SARAI,BHU,"18,990",33.446581,70.976991
Khyber Pakhtunkhwa,Hangu,Jhall,BHU NARYAB,BHU,"20,546",33.483133,70.782505
Khyber Pakhtunkhwa,Hangu,Hangu,BHU IBRAHIM ZAI,BHU,"22,900",33.553709,71.153776
Khyber Pakhtunkhwa,Hangu,Hangu,BHU DARBAND,BHU,"17,131",33.519456,70.991015
Khyber Pakhtunkhwa,Hangu,Hangu,BHU M.KHAWAJA,BHU,"20,855",33.440374,70.910554
Khyber Pakhtunkhwa,Hangu,Hangu,BHU KAR BOGH SHARIF,BHU,"29,503",70.7666,33.35
Khyber Pakhtunkhwa,Hangu,Thall,BHU MAIN JE KHEL,BHU,"14,828",0,0
Khyber Pakhtunkhwa,Hangu,Thall,BHU SAROGAI,BHU,"16,431",0,0
Khyber Pakhtunkhwa,Hangu,Hangu,BHU BALYAMINA,BHU,"20,542",33.505892,70.912163
Khyber Pakhtunkhwa,Hangu,Thall,BHU SHAUA EARI,BHU,"13,411",33.588422,71.12527
Khyber Pakhtunkhwa,Haripur,Haripur,BARAKOT-BHU,BHU,"8,000",33.858161,73.173233
Khyber Pakhtunkhwa,Haripur,Haripur,"Muslimabad Abad, BHU",BHU,"8,500",0,0
Khyber Pakhtunkhwa,Haripur,Haripur,RHC-HALLI,RHC,"10,350",33.85714,73.109354
Khyber Pakhtunkhwa,Haripur,Haripur,BHU-JAB,BHU,"10,000",33.884065,73.042504
Khyber Pakhtunkhwa,Haripur,Haripur,NAJAFPUR-BHU,BHU,"12,000",33.799574,72.985495
Khyber Pakhtunkhwa,Haripur,Haripur,HATTER-BHU,BHU,"20,038",33.851012,72.851795
Khyber Pakhtunkhwa,Haripur,Haripur,KOT NAJIBULLAH,RHC,"20,125",33.926218,72.84511
Khyber Pakhtunkhwa,Haripur,Haripur,KALINGER-BHU,BHU,"5,800",34.16335,72.879031
Khyber Pakhtunkhwa,Haripur,Haripur,LUDER MONG-BHU,BHU,"4,900",34.223515,72.896486
Khyber Pakhtunkhwa,Haripur,Haripur,MIRPUR KAHAL-BHU,BHU,"14,000",33.77172,72.841768
Khyber Pakhtunkhwa,Haripur,Haripur,MONG-BHU,BHU,"11,500",33.909134,72.911218
Khyber Pakhtunkhwa,Haripur,Haripur,BHU KHOI NARA,BHU,"15,002",33.835971,72.932201
Khyber Pakhtunkhwa,Haripur,Haripur,NULLAH-BHU,BHU,"8,500",33.88518,73.155778
Khyber Pakhtunkhwa,Haripur,Haripur,CIVIL HOSP REHANA,Hosp,"21,000",0,0
Khyber Pakhtunkhwa,Haripur,Haripur,PANNIAN-BHU,BHU,"20,175",33.975273,72.853095
Khyber Pakhtunkhwa,Haripur,Haripur,KANGRA COLONY-BHU,BHU,"14,000",33.960757,72.883735
Khyber Pakhtunkhwa,Haripur,Haripur,CHANTRY-BHU,BHU,"16,050",34.211817,72.952194
Khyber Pakhtunkhwa,Haripur,Haripur,BEER-BHU,BHU,"11,000",34.164093,72.957394
Khyber Pakhtunkhwa,Haripur,Haripur,DHENDA-BHU,BHU,"25,200",34.324533,72.778941
Khyber Pakhtunkhwa,Haripur,Haripur,SERAI NIAMAT KHAN-RHC,RHC,"30,000",34.076817,73.006974
Khyber Pakhtunkhwa,Haripur,Haripur,KARIPLIAN-BHU,BHU,"5,200",34.291294,72.848948
Khyber Pakhtunkhwa,Haripur,Haripur,KALABAT-GOVT. MCH CTR,MCHC/CHC,"4,398",34.010338,72.909732
Khyber Pakhtunkhwa,Haripur,Haripur,BHU KANEERI,BHU,"16,970",0,0
Khyber Pakhtunkhwa,Haripur,Haripur,GADWALIAN-BHU,BHU,"22,363",34.011452,72.809828
Khyber Pakhtunkhwa,Haripur,Haripur,SIKANDARPUR-BHU,BHU,"24,282",34.006253,72.937215
Khyber Pakhtunkhwa,Haripur,Haripur,BAGRA-BHU,BHU,"18,947",33.973756,73.078157
Khyber Pakhtunkhwa,Haripur,Haripur,BANDI SHER KHAN-BHU,BHU,"9,336",33.962057,73.058102
Khyber Pakhtunkhwa,Haripur,Haripur,GHUMAN-BHU,BHU,"20,134",33.901149,73.070729
Khyber Pakhtunkhwa,Haripur,Haripur,SHAH MOHMMAD BHU,BHU,"19,000",0,0
Khyber Pakhtunkhwa,Haripur,Haripur,SALAM KHUND-BHU,BHU,"3,500",34.00811,72.723852
Khyber Pakhtunkhwa,Haripur,Haripur,D HOSP GHAZI,RHC,"45,000",34.020737,72.656073
Khyber Pakhtunkhwa,Haripur,Haripur,SIRIKOT RHC,RHC,"23,000",34.043392,72.772875
Khyber Pakhtunkhwa,Haripur,Haripur,AMGAH-BHU,BHU,"10,000",34.154808,72.977263
Khyber Pakhtunkhwa,Haripur,Haripur,KHANPUR BHU,RHC,"20,913",33.807374,72.91456
Khyber Pakhtunkhwa,Haripur,Haripur,MANAKRAI-BHU,BHU,"19,000",34.001239,72.965998
Khyber Pakhtunkhwa,Haripur,Haripur,BHU B R U G,BHU,"8,500",34.216088,72.783026
Khyber Pakhtunkhwa,Haripur,Haripur,JATTIPIND-BHU,BHU,"18,000",34.046827,72.951885
Khyber Pakhtunkhwa,Haripur,Haripur,DARTIAN-BHU,BHU,"7,000",33.837828,73.015764
Khyber Pakhtunkhwa,Haripur,Haripur,DINGI-BHU,BHU,"20,517",33.903935,72.807786
Khyber Pakhtunkhwa,Haripur,Haripur,BRUG BHU,BHU, -   ,0,0
Khyber Pakhtunkhwa,Haripur,Haripur,KOKLIAN PEERAN-BHU,BHU,"6,510",33.963914,72.804629
Khyber Pakhtunkhwa,Haripur,Haripur,MCH CENTRE HPR,MCHC/CHC,"5,500",33.998268,72.934058
Khyber Pakhtunkhwa,Haripur,Haripur,SARAI SALEH-BHU,BHU,"27,000",33.984155,72.984567
Khyber Pakhtunkhwa,Haripur,Haripur,KUNDI-BHU,BHU,"18,000",34.032993,72.718095
Khyber Pakhtunkhwa,Haripur,Haripur,TOFKIAN-BHU,BHU,"18,600",33.774134,72.839354
Khyber Pakhtunkhwa,Haripur,Haripur,NARA AMA ZAI BHU,RHC,"18,000",0,0
Khyber Pakhtunkhwa,Haripur,Haripur,BHU KOTEHRA,BHU,"145,000",0,0
Khyber Pakhtunkhwa,Haripur,Haripur,KAKOTRI-BHU,BHU,"16,920",0,0
Khyber Pakhtunkhwa,Karak,T/ Nasrati,BHU Shnawa Sode Khel,BHU,"17,000",32.8833,71.0666
Khyber Pakhtunkhwa,Karak,T/ Nasrati,BHU Zara Gandi,BHU,"23,000",33.053528,70.95406
Khyber Pakhtunkhwa,Karak,Karak,SHAMSHAKI-BHU,BHU,"17,064",0,0
Khyber Pakhtunkhwa,Karak,Karak,KANU KHEL-BHU,BHU,"10,000",33.081958,71.294635
Khyber Pakhtunkhwa,Karak,Banda Dawood Shah,KHURRAM-BHU,BHU,"14,000",33.198903,71.17007
Khyber Pakhtunkhwa,Karak,Banda Dawood Shah,BHU Jatta,BHU,"13,000",33.280969,71.320427
Khyber Pakhtunkhwa,Karak,T/ Nasrati,BHU Mona Khel,BHU,"15,254",32.892034,70.97399
Khyber Pakhtunkhwa,Karak,Banda Dawood Shah,MAKOORI-BHU,BHU,"30,000",33.292107,71.212569
Khyber Pakhtunkhwa,Karak,Karak,GHUNDI MIRA KHAN KHEL-BHU,BHU,"28,000",33.125043,71.290238
Khyber Pakhtunkhwa,Karak,T/ Nasrati,BHU KHOJAKI,BHU,"26,000",33,71
Khyber Pakhtunkhwa,Karak,T/ Nasrati,BHU Warana,BHU,"16,000",33.033012,70.915079
Khyber Pakhtunkhwa,Karak,Banda Dawood Shah,BHU Shaheedan,BHU,"8,000",33.238747,70.841545
Khyber Pakhtunkhwa,Karak,T/ Nasrati,Jehangri BHU,BHU,"36,000",32.954756,70.996266
Khyber Pakhtunkhwa,Karak,Karak,MITHA KHEL-BHU,BHU,"34,000",33.135888,71.199379
Khyber Pakhtunkhwa,Karak,Karak,ISAK CHOUNTRA-BHU,BHU,"21,000",33.136767,71.241292
Khyber Pakhtunkhwa,Karak,Karak,BHU Dilawarghar,BHU,"18,000",0,0
Khyber Pakhtunkhwa,Karak,T/ Nasrati,BHU Chokara,BHU,"27,950",33.029202,71.034661
Khyber Pakhtunkhwa,Karak,T/ Nasrati,BHU Bangi Killa,BHU,"15,534",32.931308,71.033488
Khyber Pakhtunkhwa,Karak,Banda Dawood Shah,BHU Bahadar Khel,BHU,"12,000",33.182196,70.959922
Khyber Pakhtunkhwa,Karak,Banda Dawood Shah,MNCH Centre THQ Hospital B D Shah,MCHC/CHC,"3,500",0,0
Khyber Pakhtunkhwa,Karak,Banda Dawood Shah,MNCH Centre Civil Hospital Bahadar Khel,MCHC/CHC,"4,000",33.182196,70.959922
Khyber Pakhtunkhwa,Karak,Karak,MNCh RHC Jandri Centre,MCHC/CHC,"31,000",33.181317,71.257412
Khyber Pakhtunkhwa,Karak,T/ Nasrati,MNCH Centre RHC Ahmad Abad,MCHC/CHC,"32,000",0,0
Khyber Pakhtunkhwa,Karak,T/ Nasrati,MNCH Centre Civil Hospital T/ Nasrati,MCHC/CHC, -   ,33.021288,71.1009
Khyber Pakhtunkhwa,Karak,Karak,LATEMBER-RHC,MCHC/CHC,"39,000",33.1166,70.8666
Khyber Pakhtunkhwa,Karak,Karak,MNCH Centre Karak Women and Children Hospital,MCHC/CHC, -   ,33.122112,71.103245
Khyber Pakhtunkhwa,Karak,Karak,SABIR ABAD-RHC,MCHC/CHC,"28,000",0,0
Khyber Pakhtunkhwa,Karak,Karak,SABIR ABAD-RHC,RHC,"28,000",33.154076,71.326474
Khyber Pakhtunkhwa,Karak,Banda Dawood Shah,NARI PANUS-RHC,RHC,"25,000",33.181024,71.159812
Khyber Pakhtunkhwa,Karak,Karak,RHC Jandari,RHC,"31,000",33.181317,71.257412
Khyber Pakhtunkhwa,Karak,T/ Nasrati,RHC Ahmad Abad,RHC,"32,000",33.033891,70.988938
Khyber Pakhtunkhwa,Karak,Karak,LATEMBER-RHC,RHC,"39,000",33.101009,70.869649
Khyber Pakhtunkhwa,Kohat,Kohat,JANGLE KHEL-GOVT. MCH CTR,RHC,"35,000",33.629762,71.148753
Khyber Pakhtunkhwa,Kohat,Kohat,CHORLAKI-RHC,RHC,"21,556",33.591073,71.94471
Khyber Pakhtunkhwa,Kohat,Kohat,USTARZAI-RHC,RHC, -   ,33.603263,71.246078
Khyber Pakhtunkhwa,Kohat,Kohat,ZIARAT SHAIKH ALADAD-BHU,BHU,"21,620",33.640934,71.876607
Khyber Pakhtunkhwa,Kohat,Kohat,BILLI TANG-BHU,BHU,"43,165",33.5228,71.559576
Khyber Pakhtunkhwa,Kohat,Kohat,TOOLANG-BHU,BHU, -   ,0,0
Khyber Pakhtunkhwa,Kohat,Lachi,LACHI-RHC,RHC,"38,265",33.399777,71.356472
Khyber Pakhtunkhwa,Kohat,Kohat,BAZID KHEL-BHU,BHU,"17,500",33.607117,71.58993
Khyber Pakhtunkhwa,Kohat,Kohat,DHODA-BHU DHODA,BHU,"18,210",33.49992,71.494641
Khyber Pakhtunkhwa,Kohat,Kohat,MOHAMMAD ZAI-BHU,BHU,"30,000",33.601014,71.395439
Khyber Pakhtunkhwa,Kohat,Kohat,BARH-BHU,BHU,"10,500",33.568251,71.321241
Khyber Pakhtunkhwa,Kohat,Kohat,MARAI PAYAN-BHU,BHU, -   ,33.689828,71.179749
Khyber Pakhtunkhwa,Kohat,Kohat,TOGH BALA-BHU,BHU,"35,706",33.554921,71.505774
Khyber Pakhtunkhwa,Kohat,Kohat,PERSHAI-BHU,BHU,"14,131",33.515186,71.846204
Khyber Pakhtunkhwa,Kohat,Kohat,NAKBAND-BHU,BHU,"21,643",33.465568,71.803639
Khyber Pakhtunkhwa,Kohat,Kohat,KAMAL KHEL-BHU,BHU,"6,000",33.417409,71.533171
Khyber Pakhtunkhwa,Kohat,Lachi,SUMARI PAYAN-BHU,BHU,"15,000",33.453326,71.288977
Khyber Pakhtunkhwa,Kohat,Lachi,KHADDAR KHEL-BHU,BHU,"15,600",33.412436,71.415371
Khyber Pakhtunkhwa,Kohat,Lachi,ALI KACH-BHU,BHU,"12,300",33.4166,71.1666
Khyber Pakhtunkhwa,Kohat,Lachi,SHAWAKI-BHU,BHU,"25,000",33.32094,71.367256
Khyber Pakhtunkhwa,Kohat,Lachi,DULI BANDA-BHU,BHU,"6,000",33.333161,71.489132
Khyber Pakhtunkhwa,Kohat,Kohat,GABARI-BHU,BHU,"12,000",33.187863,71.650317
Khyber Pakhtunkhwa,Kohat,Kohat,GUMBAT-RHC,RHC,"25,806",33.5,71.6666
Khyber Pakhtunkhwa,Kohat,Kohat,USTER ZAI BALA-GOVT. MCH CTR,MCHC/CHC, -   ,33.60005,71.229536
Khyber Pakhtunkhwa,Kohat,Kohat,SHER KOT-BHU,BHU,"24,000",33.604387,71.270008
Khyber Pakhtunkhwa,Kohat,Kohat,KACHAI-BHU,BHU, -   ,0,0
Khyber Pakhtunkhwa,Kohistan,Pattan,MAJ GALI-BHU,BHU,"6,000",0,0
Khyber Pakhtunkhwa,Kohistan,Dassu,MANDARAZA,BHU,"5,000",35.223201,73.153525
Khyber Pakhtunkhwa,Kohistan,Kandia,KARANG-BHU,BHU,"15,000",35.476616,72.966263
Khyber Pakhtunkhwa,Kohistan,Dassu,RAZIKA-BHU,BHU,"7,000",35.30499,73.122808
Khyber Pakhtunkhwa,Kohistan,Pattan,KAYAL-BHU,BHU,"15,000",35.184713,73.08469
Khyber Pakhtunkhwa,Kohistan,Pattan,PECH BELA-BHU,BHU,"4,000",34.996426,73.31885
Khyber Pakhtunkhwa,Kohistan,Pattan,KOLAI-BHU,BHU,"5,000",35.046845,72.972708
Khyber Pakhtunkhwa,Kohistan,Pallas,SHARAKOT-BHU,BHU,"16,044",35.051576,73.065822
Khyber Pakhtunkhwa,Kohistan,Kandia,SERGARI-BHU,BHU,"9,000",35.462183,73.134466
Khyber Pakhtunkhwa,Kohistan,Pattan,JOG-BHU,BHU,"17,570",35.11867,73.76259
Khyber Pakhtunkhwa,Kohistan,Dassu,BAR YAR-BHU,BHU,"13,000",35.170649,73.392969
Khyber Pakhtunkhwa,Kohistan,Pattan,RANOLIA-BHU,RHC,"14,086",35.050715,72.889271
Khyber Pakhtunkhwa,Kohistan,Pallas,SHRAD,BHU,"19,000",0,0
Khyber Pakhtunkhwa,Kohistan,Dassu,HARBAN-BHU,BHU,"10,000",35.503829,73.608113
Khyber Pakhtunkhwa,Kohistan,Pattan,JIJAL-BHU,BHU,"15,065",35.044264,72.922818
Khyber Pakhtunkhwa,Kohistan,Dassu,SEO-BHU,BHU,"9,000",35.30462,73.189793
Khyber Pakhtunkhwa,Kohistan,Pattan,DOBAIR,BHU,"11,000",35.142539,72.888841
Khyber Pakhtunkhwa,Kohistan,Dassu,GOSHALI-BHU,BHU,"8,000",0,0
Khyber Pakhtunkhwa,Kohistan,Pattan,GOSHALI-BHU,BHU,"8,000",0,0
Khyber Pakhtunkhwa,Kohistan,Pattan,GOSHALI-BHU,BHU,"21,000",0,0
Khyber Pakhtunkhwa,Kohistan,Dassu,GOSHALI-BHU,BHU,"18,400",0,0
Khyber Pakhtunkhwa,Kohistan,Palas,BHU Shal Kan Abad,BHU,"15,000",0,0
Khyber Pakhtunkhwa,Kohistan,Pattan,BANIL-BHU,BHU,"4,000",35.132002,72.976149
Khyber Pakhtunkhwa,Kohistan,Pattan,BANIL-BHU,BHU,"5,000",0,0
Khyber Pakhtunkhwa,Kohistan,Palas,BHU kuzparo,BHU,"12,000",35.266501,73.330795
Khyber Pakhtunkhwa,Kohistan,Palas,BHU Doromado Kheil,BHU,"18,000",0,0
Khyber Pakhtunkhwa,Kohistan,Pattan,PATTAN-RHC,RHC,"16,000",35.111143,72.991202
Khyber Pakhtunkhwa,Kohistan,Kandia,BHU Sagal Dara,BHU,"11,000",0,0
Khyber Pakhtunkhwa,Kohistan,Kandia,BHU Jashoi,BHU,"12,000",0,0
Khyber Pakhtunkhwa,Kohistan,Dassu,DASSU-RHC,RHC,"50,000",35.25984,73.231243
Khyber Pakhtunkhwa,Kohistan,Dassu,SHATYAL-RHC,RHC,"18,000",35.519044,73.567502
Khyber Pakhtunkhwa,Kohistan,Kandia,BHU Gabral,BHU,"17,000",35.599299,72.899925
Khyber Pakhtunkhwa,Kohistan,Palas,BHU Mahareen,BHU,"6,000",35.032867,72.934431
Khyber Pakhtunkhwa,Kohistan,Kandia,BHU Thoti,BHU,"10,000",35.471897,73.189423
Khyber Pakhtunkhwa,Kohistan,Palas,BHU Shereyal,BHU,"18,000",0,0
Khyber Pakhtunkhwa,Kohistan,,Dogu BHU,BHU,"7,000",35.374195,73.197935
Khyber Pakhtunkhwa,Kohistan,Dassu,BAJA(LOI)-BHU,BHU,"15,000",35.17213,73.256038
Khyber Pakhtunkhwa,Lakki Marwat,Lakki Marwat,#NAME?,RHC,"70,000",32.408611,70.747229
Khyber Pakhtunkhwa,Lakki Marwat,Lakki Marwat,#NAME?,RHC, -   ,32.446792,70.967363
Khyber Pakhtunkhwa,Lakki Marwat,Lakki Marwat,#NAME?,BHU,"6,500",32.572247,70.578415
Khyber Pakhtunkhwa,Lakki Marwat,Lakki Marwat,#NAME?,BHU,"25,000",32.3227,70.7344
Khyber Pakhtunkhwa,Lakki Marwat,Lakki Marwat,#NAME?,MCHC/CHC,"10,000",32.8255,70.7819
Khyber Pakhtunkhwa,Lakki Marwat,Lakki Marwat,#NAME?,RHC,"70,000",32.694065,70.784361
Khyber Pakhtunkhwa,Lakki Marwat,Lakki Marwat,#NAME?,MCHC/CHC,"70,000",32.8255,70.7819
Khyber Pakhtunkhwa,Lakki Marwat,Lakki Marwat,#NAME?,BHU,"12,000",0,0
Khyber Pakhtunkhwa,Lakki Marwat,Lakki Marwat,#NAME?,RHC,"57,000",32.6261,70.5819
Khyber Pakhtunkhwa,Lakki Marwat,Lakki Marwat,#NAME?,BHU,"24,000",32.716018,70.62614
Khyber Pakhtunkhwa,Lakki Marwat,Lakki Marwat,Raga Khel,BHU,"10,000",0,0
Khyber Pakhtunkhwa,Lakki Marwat,Lakki Marwat,Essa Khel,BHU,"20,000",0,0
Khyber Pakhtunkhwa,Lakki Marwat,Lakki Marwat,#NAME?,MCHC/CHC,"40,000",32.606253,70.912601
Khyber Pakhtunkhwa,Lakki Marwat,Lakki Marwat,ABBAKHEL-BHU,BHU,"18,000",32.559996,70.822344
Khyber Pakhtunkhwa,Lakki Marwat,Lakki Marwat,#NAME?,BHU,"40,000",32.408611,70.747229
Khyber Pakhtunkhwa,Lakki Marwat,Lakki Marwat,#NAME?,BHU, -   ,32.557904,70.741253
Khyber Pakhtunkhwa,Lakki Marwat,Lakki Marwat,#NAME?,BHU,"20,000",32.741638,70.837199
Khyber Pakhtunkhwa,Lakki Marwat,Lakki Marwat,#NAME?,BHU,"19,400",32.427793,70.880771
Khyber Pakhtunkhwa,Lakki Marwat,Lakki Marwat,#NAME?,BHU,"9,500",32.616909,70.63903
Khyber Pakhtunkhwa,Lakki Marwat,Lakki Marwat,#NAME?,BHU,"20,000",32.746339,70.766497
Khyber Pakhtunkhwa,Lakki Marwat,Lakki Marwat,Now  Rang,SHC,"27,000",32.7383,70.7536
Khyber Pakhtunkhwa,Lakki Marwat,Lakki Marwat,#NAME?,RHC,"29,430",32.2869,70.9827
