Admin 1,Admin 2,Admin 3,Facility,Facility Type,Catchment,Latitude,Longitude,UID
Sindh,Thatta,Keti Bandar,Baghan,Rhc,"19,913",24.23822,67.60743,2079
Sindh,Thatta,Ghorabari,Gharo,Bhu,"27,778",24.30464,67.60447,2080
Sindh,Thatta,Jati,Misri Baran,Cd/Gd,"5,000",0,0,2081
Sindh,Thatta,Jati,Boohar,Bhu,"17,000",24.30464,67.60447,2082
Sindh,Thatta,Jati,Raj Malik,Bhu,"4,000",24.30464,67.60447,2083
Sindh,Thatta,Jati,Yaqoob Munaro,Cd/Gd,"10,000",24.61745,68.02854,2084
Sindh,Thatta,Jati,Raj Shaikh Bachal,Bhu,"10,560",24.41322,68.12662,2085
Sindh,Thatta,Jati,Tarr Khawaja,Cd/Gd,"7,000",24.4437,68.24047,2086
Sindh,Thatta,Jati,G.D Ahmed Khor,Cd/Gd,"11,131",0,0,2087
Sindh,Thatta,Thatta,Bhu Achar Jakhro,Bhu,"26,178",24.79829,67.8505,2088
Sindh,Thatta,Thatta,Bhu Ali Muhammad Guggoo,Bhu,"23,360",0,0,2089
Sindh,Thatta,Thatta,Bhu Ali Bahar,Bhu,"23,255",24.92755,68.10208,2090
Sindh,Thatta,Thatta,Bhu Tando Hafiz Shah,Bhu,"25,000",25.17564,68.30966,2091
Sindh,Thatta,Thatta,Mch Centre Jherruck,Mchc/Chc,"35,000",0,0,2092
Sindh,Thatta,Thatta,G.D New Raod,Cd/Gd,"24,000",25.15577,68.23645,2093
Sindh,Thatta,Thatta,Rhc Jherruck,Rhc,"35,000",25.05492,68.24854,2094
Sindh,Thatta,Thatta,Rhc Jungshahi,Rhc,"29,039",0,0,2095
Sindh,Thatta,Thatta,Bhu Muzafar Leghari,Bhu,"17,000",24.7108,68.16115,2096
Sindh,Thatta,Thatta,Bhu Syed Qadir Dino Shah,Bhu,"24,081",24.61921,68.0283,2097
Sindh,Thatta,Sujawal,Bhu Syed Ghulam Mustafa,Bhu,"14,627",24.5408,68.14008,2098
Sindh,Thatta,Shah Bunder,Bhu Jungo Jalbani,Bhu,"11,963",24.82741,67.92036,2099
Sindh,Thatta,Jati,Bhu Marho Bola Khan,Bhu,"5,200",24.45599,68.11644,2100
Sindh,Thatta,Thatta,G.D Baradabad,Cd/Gd,"3,700",0,0,2101
Sindh,Thatta,Thatta,G.D Helaya,Cd/Gd,"5,200",0,0,2102
Sindh,Thatta,Mirpur Sakro,Bhu H.M Sodho,Bhu,"5,500",24.55754,67.59498,2103
Sindh,Thatta,Thatta,Bhu Pirjo Goth,Bhu,"14,200",24.6091,67.95598,2104
Sindh,Thatta,Thatta,G.D Nagan,Cd/Gd,"11,342",24.59276,67.94697,2105
Sindh,Thatta,Thatta,G.D.Peer Bux Brohi,Cd/Gd,"6,000",24.77552,67.96156,2106
Sindh,Thatta,Mirpur Sakro,Bhu Ghullamullah,Bhu,"32,300",24.60297,67.81985,2107
Sindh,Thatta,Thatta,Bhu Chatto Chand,Bhu,"21,607",24.79402,67.96018,2108
Sindh,Thatta,Mirpur Sakro,Bhu Ghari Wah,Bhu,"25,662",24.56648,67.68774,2109
Sindh,Thatta,Sakro,Bhu Bohuro,Bhu,"25,404",24.30464,67.60447,2110
Sindh,Thatta,Thatta,G.D Ramzan Hajib,Cd/Gd,"5,000",24.83795,67.94461,2111
Sindh,Thatta,Ghorabari,G.D Muhammad Malook Lakho,Cd/Gd,"3,995",0,0,2112
Sindh,Thatta,Ghorabari,Bhu Dandhari,Bhu,"4,800",24.30355,67.60501,2113
Sindh,Thatta,Mirpur Bathoro,Bhu Jhoke Sharif,Bhu,"23,233",24.81105,68.31644,2114
Sindh,Thatta,Mirpur Bathoro,G.D Abdul Haie Palijo,Cd/Gd,"9,688",24.92266,68.25683,2115
Sindh,Thatta,Mirpur Bathoro,Bhu Rahooth,Bhu,"10,352",24.91276,68.23654,2116
Sindh,Thatta,Sujawal,Bhu Shah Nawaz Leghari,Bhu,"9,000",24.71685,68.158447,2117
Sindh,Thatta,Thatta,Mch Shaheed Azeem Unar,Mc,"25,953",0,0,2118
Sindh,Thatta,Sujawal,Bhu Kot Almo,Bhu,"25,500",0,0,2119
Sindh,Thatta,Thatta,Town Disp: Thatta,Cd/Gd,"6,000",24.75128,67.92513,2120
Sindh,Thatta,Shah Bunder,Rhc Chuhar Jamali,Rhc,"26,861",24.3901,67.9938,2121
Sindh,Thatta,Shah Bunder,Bhu Ladiyoon,Bhu,"25,946",24.32496,68.05745,2122
Sindh,Thatta,Jati,Bhu Murid Khoso,Bhu,"28,804",24.49706,68.03673,2123
Sindh,Thatta,Mirpur Bathoro,Bhu D.K Soho,Bhu,"24,434",24.67069,68.27876,2124
Sindh,Thatta,Sakro,Bhu Jokhio Village,Bhu,"22,752",24.62282,67.59678,2125
Sindh,Thatta,Sakro,Bhu Gujjo,Bhu,"24,318",24.72806,68.2576,2126
Sindh,Thatta,Sakro,Bhu D.R.Rind,Bhu,"23,734",24.61284,67.54039,2127
Sindh,Thatta,Mirpur Bathoro,Bhu Mureed Jarejo,Bhu,"23,734",24.68201,68.21349,2128
Sindh,Thatta,Thatta,G.D Aresar Hingorjo,Cd/Gd,"4,500",24.45604,68.24936,2129
Sindh,Thatta,Jati,Bhu Begna Mori,Bhu,"17,000",24.42075,68.25677,2130
Sindh,Thatta,Sujawal,Bhu Jaar,Bhu,"8,000",24.64606,68.19147,2131
Sindh,Thatta,Sujawal,Bhu Nodo Baran,Bhu,"29,254",24.58905,68.1435,2132
Sindh,Thatta,Sujawal,G.D Sher Ali Shah,Cd/Gd,"8,000",24.64114,68.11764,2133
Sindh,Thatta,Shah Bunder,G.D Qadir Dino Shah,Cd/Gd,"16,315",24.61921,68.0283,2134
Sindh,Thatta,Shah Bunder,Bhu Jiand Zangejo,Bhu,"24,700",24.26914,67.88744,2135
Sindh,Thatta,Mirpur Bathoro,Bhu Banoo,Bhu,"24,730",24.9395,68.2298,2136
Sindh,Thatta,Shah Bunder,Bhu Goongani,Bhu,"25,300",24.38744,67.92918,2137
Sindh,Thatta,Ghorabari,G.D Ali Muhammad Rind,Cd/Gd,"13,126",24.32732,67.66967,2138
Sindh,Thatta,Ghorabari,Bhu Ghorabari,Cd/Gd,"25,090",24.39371,67.8275,2139
Sindh,Thatta,Ghorabari,G.D Abdullah Kehar,Cd/Gd,"5,213",24.36719,67.74568,2140
Sindh,Thatta,Ghorabari,Bhu Gail Mori,Cd/Gd,"13,200",24.53972,67.91309,2141
Sindh,Thatta,Ghorabari,Rhc Var,Rhc,"17,401",24.55194,67.84382,2142
Sindh,Thatta,Sujawal,Bhu Beloo,Bhu,"28,900",24.7237,68.06713,2143
Sindh,Thatta,Sujawal,Bhu Khair Bux Leghari,Bhu,"2,000",24.75515,68.09871,2144
Sindh,Thatta,Sujawal,G.D Mal Mari,Cd/Gd,"1,000",0,0,2145
Sindh,Thatta,Thatta,Bhu Jhumpir,Bhu,"26,786",0,0,2146
Sindh,Thatta,Thatta,Bhu Jhangri,Bhu,"8,900",0,0,2147
Sindh,Thatta,Thatta,Govt.Disp.Looni Kot,Cd/Gd,"4,530",0,0,2148
Sindh,Thatta,Jati,Thq Jati,Shc,"25,948",24.75061,67.79317,2149
Sindh,Thatta,Sujawal,Thq Sujawal,Shc,"30,258",24.60783,68.7997,2150
Sindh,Thatta,Mirpur Bathoro,Thq Mirpur Bathoro,Shc,"24,725",24.74435,68.2609,2151
Sindh,Thatta,Thatta,Civil Hosp Thatta,Shc,"24,353",24.75064,67.89314,2152
Sindh,Tando Muhammad Khan,Bulri Shah Karim,Saeed Matto,Bhu,20000,25.04641,68.42889,2153
Sindh,Tando Muhammad Khan,Bulri Shah Karim,Bhu Ghulam Muhammad Jat,Bhu,10000,0,0,2154
Sindh,Tando Muhammad Khan,Bulri Shah Karim,D.C.D Soomar Leghari,Cd/Gd,2000,0,0,2155
Sindh,Tando Muhammad Khan,Bulri Shah Karim,Rhc Bulri Shah Karim,Rhc,37013,0,0,2156
Sindh,Tando Muhammad Khan,Bulri Shah Karim,Allahyar Turk,Cd/Gd,8000,24.99119,68.39907,2157
Sindh,Tando Muhammad Khan,Tando Ghulam Hyder,D.C.D  Hakimani Syed,Cd/Gd,3300,0,0,2158
Sindh,Tando Muhammad Khan,T.G Hyder,Rhc Dando,Rhc,11380,0,0,2159
Sindh,Tando Muhammad Khan,T.G Hyder,Sadiq Jagsi,Cd/Gd,2000,25.00161,68.67045,2160
Sindh,Tando Muhammad Khan,Tando Ghulam Hyder,Haji Karim Dino Syed,Cd/Gd,5000,24.93339,68.69668,2161
Sindh,Tando Muhammad Khan,T.G Hyder,G.D Kouro Khan Lashari,Cd/Gd,6000,0,0,2162
Sindh,Tando Muhammad Khan,T.G Hyder,Nazarpur,Bhu,20000,25.05182,68.61,2163
Sindh,Tando Muhammad Khan,T.G Hyder,Bhu Tando G. Hyder,Bhu,3200,0,0,2164
Sindh,Tando Muhammad Khan,Bulri Shah Karim,Anwar Rind,Cd/Gd,1500,24.85833,68.35556,2165
Sindh,Tando Muhammad Khan,Bulri Shah Karim,Abdul Rahim Katiar,Cd/Gd,3000,24.92367,68.34641,2166
Sindh,Tando Muhammad Khan,Bulri Shah Karim,Saeed Khan Lund,Bhu,30000,24.96122,68.42176,2167
Sindh,Tando Muhammad Khan,Tando Ghulam Hyder,Ali G. Chandio,Cd/Gd,5000,24.893,68.52625,2168
Sindh,Tando Muhammad Khan,T.M Khan,Bhu Khaw Muhammad Vag Mal,Bhu,2000,0,0,2169
Sindh,Tando Muhammad Khan,T.G Hyder,G. Shah Bagrani,Bhu,20000,24.92593,68.5606,2170
Sindh,Tando Muhammad Khan,T.M Khan,Sain Bux Khoso,Cd/Gd,8000,25.02969,68.56919,2171
Sindh,Tando Muhammad Khan,T.G Hyder,Mir Muhammad Wares,Cd/Gd,5000,25.01589,68.59908,2172
Sindh,Tando Muhammad Khan,T.M Khan,Nago Shah,Bhu,30000,25.00628,68.57188,2173
Sindh,Tando Muhammad Khan,Bulri Shah Karim,Suleman Soomro,Cd/Gd,10000,25.13552,68.4016,2174
Sindh,Tando Muhammad Khan,T.M Khan,Rhc Rajo Nizamani,Rhc,50000,0,0,2175
Sindh,Tando Muhammad Khan,Bulri Shah Karim,Mulakatiar,Bhu,37000,25.13114,68.41833,2176
Sindh,Tando Muhammad Khan,Bulri Shah Karim,Asgharabad,Cd/Gd,3000,25.13381,68.45142,2177
Sindh,Tando Muhammad Khan,T.M Khan,Bhu Saeedpur Takar,Bhu,18000,0,0,2178
Sindh,Tando Muhammad Khan,T.M Khan,Mohabat Burgri,Cd/Gd,5000,25.15967,68.55595,2179
Sindh,Tando Muhammad Khan,T.M Khan,Baqir Nizamani,Cd/Gd,3000,25.17009,68.57874,2180
Sindh,Tando Muhammad Khan,T.M Khan,Drigmori,Cd/Gd,10000,25.19385,68.62955,2181
Sindh,Tando Muhammad Khan,T.M Khan,Saindad Wasan,Cd/Gd,20000,25.19386,68.62953,2182
Sindh,Tando Muhammad Khan,T.M Khan,Shaikh Bhirkyo,Bhu,50000,25.26057,68.66301,2183
Sindh,Tando Muhammad Khan,T.M Khan,D.C.D Lakhat,Cd/Gd,4000,0,0,2184
Sindh,Tando Muhammad Khan,Bulri Shah Karim,Muhammad Khan Magsi,Cd/Gd,15000,24.93866,68.43014,2185
Sindh,Tando Muhammad Khan,T.M Khan,Tando Saindad,Cd/Gd,20000,25.1411,68.50045,2186
Sindh,Tando Muhammad Khan,Bulri Shah Karim,Jinhan Soomro,Bhu,30000,24.92109,68.30801,2187
Sindh,Tando Muhammad Khan,Bulri Shah Karim,Dadoon,Bhu,20000,24.95281,68.34283,2188
Sindh,Tando Muhammad Khan,Bulri Shah Karim,Seehrani,Bhu,10000,24.91572,68.41535,2189
Sindh,Dadu,Johi,Tando Rahim Khan,Cd/Gd,"32,644",26.49689,67.43189,2190
Sindh,Dadu,Johi,Chhini,Cd/Gd,"12,755",0,0,2191
Sindh,Dadu,Johi,Murad Khan Jamali,Cd/Gd,"7,350",0,0,2192
Sindh,Dadu,Johi,Mondar Jamali,Cd/Gd,"9,000",0,0,2193
Sindh,Dadu,Johi,Wahi Pandhi,Bhu,"10,577",26.662098,67.372877,2194
Sindh,Dadu,Johi,Paryo Jamali,Cd/Gd,"20,000",0,0,2195
Sindh,Dadu,Mehar,Shah Panjo,Bhu,"28,972",27.12461,67.95647,2196
Sindh,Dadu,Mehar,Thallo,Bhu,"27,358",27.111539,67.787749,2197
Sindh,Dadu,Mehar,Esso Khan Thebo,Bhu,"28,136",27.126342,67.818861,2198
Sindh,Dadu,Mehar,Nau Goth,Bhu,"24,954",27.128642,68.015003,2199
Sindh,Dadu,Mehar,Thariri Muhbat,Bhu,"22,000",27.199528,67.929875,2200
Sindh,Dadu,Mehar,Qazi Arif,Bhu,"1,800",27.221447,67.786736,2201
Sindh,Dadu,K.N. Shah,Dhani Bux Bughio,Bhu,"20,500",27.058314,67.809975,2202
Sindh,Dadu,Mehar,Kolachi,Bhu,"23,406",27.141448,67.766981,2203
Sindh,Dadu,K.N. Shah,Sita Road,Rhc,"62,774",27.044265,67.847277,2204
Sindh,Dadu,Mehar,Gul Mohd Jatoi,Cd/Gd,"26,000",0,0,2205
Sindh,Dadu,Mehar,Nawab Jo Pat,Cd/Gd,"16,000",0,0,2206
Sindh,Dadu,Mehar,Ex.Disp Long Tunio,Cd/Gd,"17,000",0,0,2207
Sindh,Dadu,Mehar,Bali Shah,Bhu,"26,500",27.111722,67.907675,2208
Sindh,Dadu,Mehar,Aghamani,Bhu,"16,500",27.084417,67.923225,2209
Sindh,Dadu,Dadu,Khero,Bhu,"8,465",26.92,67.7,2210
Sindh,Dadu,Dadu,Jat Shahdad,Cd/Gd,"14,031",26.95888,67.75918,2211
Sindh,Dadu,Dadu,Mounder,Cd/Gd,"26,200",26.82,67.76,2212
Sindh,Dadu,Johi,Pir Gaji Shah,Cd/Gd,"31,721",0,0,2213
Sindh,Dadu,Johi,Phulji Village,Bhu,"10,333",26.881814,67.679722,2214
Sindh,Dadu,Dadu,Piaro Goth,Bhu,"26,217",26.925145,67.809132,2215
Sindh,Dadu,Dadu,Ibrahim Panhawer,Bhu,"24,000",26.90202,67.789848,2216
Sindh,Dadu,K.N. Shah,Gul Mohd Chandio,Cd/Gd,"3,000",0,0,2217
Sindh,Dadu,Dadu,Purano Dero,Cd/Gd,"14,000",26.68914,67.82435,2218
Sindh,Dadu,Dadu,Patt,Bhu,"153,045",26.95793,67.87259,2219
Sindh,Dadu,Johi,Sijawal Khan Alkhani,Cd/Gd,"20,000",0,0,2220
Sindh,Dadu,Johi,Bahawelpur,Bhu,"20,500",26.490539,67.425611,2221
Sindh,Dadu,Dadu,Makhdoom Bilawal,Bhu,"23,756",26.49266,67.44528,2222
Sindh,Dadu,Dadu,Phuji Station,Bhu,"29,050",26.858615,67.792805,2223
Sindh,Dadu,K.N  Shah,Burira,Bhu,"25,000",27.090072,67.561562,2224
Sindh,Dadu,K.N  Shah,Rawat Khan Laghari,Cd/Gd,"14,000",0,0,2225
Sindh,Dadu,K.N  Shah,Baid,Bhu,"16,000",27.206903,67.667753,2226
Sindh,Dadu,Dadu,Samtani,Bhu,"12,000",26.360506,67.421443,2227
Sindh,Dadu,Mehar,Faridabad,Bhu,"35,201",27.29,67.624507,2228
Sindh,Dadu,Mehar,Qadir Bux Rind,Cd/Gd,"7,500",0,0,2229
Sindh,Dadu,Mehar,Syedpur,Bhu,"25,000",27.281104,67.669174,2230
Sindh,Dadu,Mehar,Beto,Bhu,"20,900",27.16,67.87,2231
Sindh,Dadu,Khairpur Nathan Shah,Gozo,Bhu,"37,860",27.101747,67.666633,2232
Sindh,Dadu,K.N  Shah,Boriri,Bhu,"13,500",27.001097,67.769513,2233
Sindh,Dadu,Johi,Bahadur Khan Naich,Cd/Gd,"18,120",0,0,2234
Sindh,Dadu,Sehwan,Bubak,Bhu,"25,600",26.44212,67.70037,2235
Sindh,Dadu,K.N  Shah,Chhore,Bhu,"30,500",27.158175,67.651869,2236
Sindh,Dadu,K.N  Shah,Madho,Cd/Gd,"3,400",0,0,2237
Sindh,Dadu,K.N  Shah,Mitho Babar,Bhu,"12,800",26.991278,67.652034,2238
Sindh,Dadu,Dadu,Sita Village,Bhu,"15,296",27.023319,67.921207,2239
Sindh,Dadu,K.N  Shah,Khanpur,Bhu,"15,940",27.01,67.64,2240
Sindh,Dadu,K.N  Shah,Kakar,Cd/Gd,"14,935",26.96599,67.68928,2241
Sindh,Dadu,K.N  Shah,Chow Khandi,Bhu,"9,253",27.003018,67.723765,2242
Sindh,Dadu,Dadu,Phaka,Bhu,"19,345",26.39,67.424751,2243
Sindh,Dadu,Dadu,Pipri,Bhu,"21,721",26.433326,67.45178,2244
Sindh,Dadu,Johi,Allahyarani,Bhu,"14,500",26.749886,67.703801,2245
Sindh,Dadu,Dadu,Aminani,Bhu,"41,000",26.6333,67.8,2246
Sindh,Dadu,Dadu,Jhallo,Bhu,"17,000",26.670322,67.853239,2247
Sindh,Dadu,Johi,Haji Khan,Bhu,"10,000",26.755266,67.477936,2248
Sindh,Dadu,Johi,Chakar Khan Shahani,Cd/Gd,"12,000",0,0,2249
Sindh,Dadu,Johi,Drigh Bala,Rhc,"32,750",26.78,67.4,2250
Sindh,Dadu,Mehar,Radhan,Rhc,"27,829",27.176799,67.947532,2251
Sindh,Dadu,Mehar,Bathro,Cd/Gd,"20,000",0,0,2252
Sindh,Dadu,Mehar,Butt Sari,Bhu,"27,336",27.186644,67.890475,2253
Sindh,Dadu,Mehar,Faridabad,Mchc/Chc,"27,324",27.29,67.624507,2254
Sindh,Dadu,Johi,Pat Gul Muhmmad,Bhu,"6,000",0,0,2255
Sindh,Dadu,Johi,Qasbo,Bhu,"8,000",26.88689,67.41908,2256
Sindh,Dadu,Johi,Mureed Babar,Cd/Gd,"7,000",26.82,67.76,2257
Sindh,Dadu,K.N  Shah,K.N. Shah,Shc,"335,347",27.085613,67.733517,2258
Sindh,Dadu,Dadu,Drigh Bala,Shc,"139,972",0,0,2259
Sindh,Dadu,Mehar,Mehar,Shc,"197,234",27.183046,67.824618,2260
Sindh,Dadu,Johi,Johi,Shc,"70,000",26.69216,67.61495,2261
Punjab,Dera Ghazi Khan,D. G. Khan,Bawata,Bhu,"22,030",30.00685,69.95274,2262
Punjab,Dera Ghazi Khan,D. G. Khan,Khakhi,Bhu,"42,273",30.00286,70.69675,2263
Punjab,Dera Ghazi Khan,D. G. Khan,Khakhi,Bhu,"36,441",29.999665,70.701142,2264
Punjab,Dera Ghazi Khan,D. G. Khan,Bakhar Wah,Bhu,"39,669",29.6911,70.43938,2265
Punjab,Dera Ghazi Khan,D. G. Khan,Basti Jam,Bhu,"33,999",29.85835,70.58939,2266
Punjab,Dera Ghazi Khan,D. G. Khan,Chak Now Abad,Bhu,"40,791",30.28068,70.57696,2267
Punjab,Dera Ghazi Khan,D. G. Khan,D-8 Yaroo Khosa,Bhu,"38,520",30.17663,70.62663,2268
Punjab,Dera Ghazi Khan,D. G. Khan,Pir Adil,Bhu,"44,005",30.18907,70.73152,2269
Punjab,Dera Ghazi Khan,D. G. Khan,Rakhi Munh,Bhu,"149,886",29.966518,70.1531,2270
Punjab,Dera Ghazi Khan,D. G. Khan,Kala,Bhu,"43,035",30.37493,70.7228,2271
Punjab,Dera Ghazi Khan,D. G. Khan,Chabri Zarin,Bhu,"33,733",30.13736,70.69475,2272
Punjab,Dera Ghazi Khan,D. G. Khan,Haji Ghazi Gharbi,Bhu,"37,040",30.1093,70.74959,2273
Punjab,Dera Ghazi Khan,D. G. Khan,Samina,Bhu, -   ,30.00631,70.75009,2274
Punjab,Dera Ghazi Khan,D. G. Khan,Rakhi Munh,Bhu, -   ,29.966518,70.1531,2275
Punjab,Dera Ghazi Khan,D. G. Khan,Fast Mumoo,Bhu,"24,087",29.92645,69.98461,2276
Punjab,Dera Ghazi Khan,D. G. Khan,Memori,Bhu,"43,053",29.91175,70.56112,2277
Punjab,Dera Ghazi Khan,D. G. Khan,Nawan Shahr,Bhu,"44,101",29.82151,70.51032,2278
Punjab,Dera Ghazi Khan,D. G. Khan,Choti Bala,Rhc,"44,401",29.80847,70.24625,2279
Punjab,Dera Ghazi Khan,D. G. Khan,Talpur,Bhu,"40,250",29.72855,70.48623,2280
Punjab,Dera Ghazi Khan,D. G. Khan,Main Pheroo,Bhu,"44,775",29.6952,70.4674,2281
Punjab,Dera Ghazi Khan,D. G. Khan,Bawata,Bhu,"28,171",30.00655,69.95274,2282
Punjab,Dera Ghazi Khan,D. G. Khan,Choti Bala,Bhu,"48,760",29.80847,70.24625,2283
Punjab,Dera Ghazi Khan,D. G. Khan,Bawata,Bhu,"20,137",30.005147,69.978233,2284
Punjab,Dera Ghazi Khan,D. G. Khan,Sarwar Wali,Rhc,"44,677",30.06803,70.72655,2285
Punjab,Dera Ghazi Khan,D. G. Khan,Kot Haibat,Bhu,"20,000",31.10285,70.62721,2286
Punjab,Dera Ghazi Khan,Taunsa,Litra,Bhu,"11,000",31.05319,70.48392,2287
Punjab,Dera Ghazi Khan,Taunsa,Trimin,Bhu,"39,000",31.27125,70.68932,2288
Punjab,Dera Ghazi Khan,Taunsa,Lakhani,Bhu,"40,000",31.25012,70.46185,2289
Punjab,Dera Ghazi Khan,Taunsa,Sokar,Bhu,"41,366",30.67952,70.61317,2290
Punjab,Dera Ghazi Khan,Taunsa,Mangrootha,Bhu,"41,646",30.70763,70.57796,2291
Punjab,Dera Ghazi Khan,Taunsa,Makwal Kalan,Bhu,"25,000",30.58785,70.73315,2292
Punjab,Dera Ghazi Khan,Taunsa,Dona,Bhu,"35,624",30.815781,70.699676,2293
Punjab,Dera Ghazi Khan,Taunsa,Nari,Bhu,"25,622",30.83388,70.67203,2294
Punjab,Dera Ghazi Khan,Taunsa,Margannge,Bhu,"41,854",31.201496,70.517568,2295
Punjab,Dera Ghazi Khan,Taunsa,Vehova,Rhc,"40,647",31.14752,70.50478,2296
Punjab,Dera Ghazi Khan,Taunsa,Nutkani,Bhu,"43,373",31.10744,70.70682,2297
Punjab,Dera Ghazi Khan,Taunsa,Tibbi Qaisrani,Rhc,"37,414",31.00358,70.67387,2298
Punjab,Dera Ghazi Khan,Taunsa,Kot Qasrani,Bhu,"21,600",30.79462,70.55446,2299
Punjab,Dera Ghazi Khan,Taunsa,Jhukbodo,Bhu,18,30.91271,70.5267,2300
Punjab,Dera Ghazi Khan,D. G. Khan,Sheroo,Bhu,"37,562",30.47666,70.500472,2301
Punjab,Dera Ghazi Khan,D. G. Khan,Jhoke Utiara,Bhu,"46,632",29.841071,70.726,2302
Punjab,Dera Ghazi Khan,D. G. Khan,Jhok Uttra,Bhu,"46,632",29.84776,70.72987,2303
Punjab,Dera Ghazi Khan,D. G. Khan,Ghos Abad,Bhu,"47,164",29.90676,70.74541,2304
Punjab,Dera Ghazi Khan,D.G. Khan,Aali Wala,Bhu,"34,131",29.93582,70.6721,2305
Punjab,Dera Ghazi Khan,D. G. Khan,Lohar Wala,Bhu,"48,316",29.95789,70.5955,2306
Punjab,Dera Ghazi Khan,D.G. Khan,Gadai Gharbi,Bhu,"40,696",29.99569,70.62867,2307
Punjab,Dera Ghazi Khan,D. G. Khan,Kot Chutta,Rhc, -   ,29.87875,70.64403,2308
Punjab,Dera Ghazi Khan,D. G. Khan,Mana Ahmadani,Bhu,"43,953",29.80687,70.62337,2309
Punjab,Dera Ghazi Khan,D. G. Khan,Khanpur,Bhu,"48,571",29.75256,70.5638,2310
Punjab,Dera Ghazi Khan,D. G. Khan,Qadir Abad,Rhc,"44,392",30.064983,70.723898,2311
Punjab,Dera Ghazi Khan,D. G. Khan,Ara Jaffar,Shc,"47,183",29.793537,70.693167,2312
Punjab,Dera Ghazi Khan,D. G. Khan,Basti Jam,Bhu,"48,007",29.85835,70.58939,2313
Punjab,Dera Ghazi Khan,D. G. Khan,Shah Sadar Din,Rhc,"44,008",30.46279,70.72777,2314
Punjab,Dera Ghazi Khan,Tribal Area,Roghan,Bhu, -   ,30.15488,70.21088,2315
Punjab,Dera Ghazi Khan,Taunsa,Kot Mohi,Bhu,"20,000",30.55212,70.59572,2316
Punjab,Dera Ghazi Khan,Taunsa,Hairo Sharqi,Bhu,"37,655",30.665709,70.700273,2317
Punjab,Dera Ghazi Khan,Tribal Area,Birot Mondwani,Bhu,"40,300",30.77002,70.49771,2318
Punjab,Dera Ghazi Khan,Taunsa,Taunsa,Mchc/Chc,"56,602",30.70053,70.65316,2319
Punjab,Dera Ghazi Khan,D. G. Khan,Wadoor,Bhu,"35,034",30.07784,70.54655,2320
Punjab,Dera Ghazi Khan,D. G. Khan,D G Khan,Dhq, -   ,30.05053,70.63881,2321
Punjab,Dera Ghazi Khan,D. G. Khan,Mch 2,Mchc/Chc,"40,053",30.05663,70.65302,2322
Punjab,Dera Ghazi Khan,D. G. Khan,Mch 3,Mchc/Chc,"40,676",30.03319,70.63815,2323
Punjab,Dera Ghazi Khan,D. G. Khan,Mch 1,Mchc/Chc,"42,630",30.02363,70.6279,2324
Punjab,Dera Ghazi Khan,Tribal Area,Barthi,Rhc, -   ,30.95927,70.37579,2325
Punjab,Dera Ghazi Khan,Tribal Area,Fazla,Bhu,"30,800",30.75495,70.32421,2326
Punjab,Khushab,Khushab,Bijjar,Bhu,,32.2576,72.041762,2327
Punjab,Khushab,Khushab,Okhli Mohalla,Bhu,,32.25758,71.98812,2328
Punjab,Khushab,Khushab,47 Mb,Bhu,,32.2236,72.20907,2329
Punjab,Khushab,Khushab,Tibba Qaim Din,Bhu,,32.15373,72.28904,2330
Punjab,Khushab,Khushab,Girot,Bhu,,32.08972,72.27415,2331
Punjab,Khushab,Khushab,Sodhi Jaiwali,Bhu,,32.57978,72.26405,2332
Punjab,Khushab,Khushab,Talokar,Bhu,,32.46975,72.49873,2333
Punjab,Khushab,Khushab,Vchalla,Bhu,,32.53849,72.26782,2334
Punjab,Khushab,Khushab,Khuda,Bhu,,32.52847,72.21732,2335
Punjab,Khushab,Khushab,Daiwal,Bhu,,32.52204,72.54475,2336
Punjab,Khushab,Khushab,Khabaki,Rhc,,32.57978,72.26405,2337
Punjab,Khushab,Khushab,Khushab,Mchc/Chc,,32.2948,72.3519,2338
Punjab,Khushab,Khushab,Mitha Tiwana,Rhc,,32.24271,72.0991,2339
Punjab,Khushab,Khushab,Botala,Bhu,,32.266244,72.143671,2340
Punjab,Khushab,Quaidabad,Bandial,Bhu,,32.3515,71.82056,2341
Punjab,Khushab,Quaidabad,Chak No. 23/Mb,Bhu,,32.17727,71.9855,2342
Punjab,Khushab,Quaidabad,Qaidabad,Cd/Gd,,32.33437,71.89056,2343
Punjab,Khushab,Quaidabad,Warcha,Bhu,,32.41475,71.96336,2344
Punjab,Khushab,Quaidabad,Goliwali,Bhu,,32.47438,71.8363,2345
Punjab,Khushab,Quaidabad,Shah Wala,Bhu,,32.280625,71.812212,2346
Punjab,Khushab,Quaidabad,Shumar,Bhu,,32.3327,71.84175,2347
Punjab,Khushab,Quaidabad,Jabbi,Bhu,,32.39014,72.0893,2348
Punjab,Khushab,Khatha Shgral,Katha,Mchc/Chc,,32.50473,72.44379,2349
Punjab,Khushab,Khtwai,Akmh Khatwai,Dhq,,32.40005,72.24914,2350
Punjab,Khushab,Kund,Kund,Bhu,,32.40005,72.24914,2351
Punjab,Khushab,Hadali,Hadali,Rhc,,32.29557,72.19814,2352
Punjab,Khushab,Sandral,Sandral,Bhu,,32.35416,72.40231,2353
Punjab,Khushab,Jaba,Jaba,Bhu,,32.62951,72.38165,2354
Punjab,Khushab,Padhrar,Padhrar,Rhc,,32.6595,72.49212,2355
