Health Level,Admin 1,Admin 2,Level,Facility,UID,Facility Type,Link,Latitude,Longitude
Health Facility,Khyber Pakhtunkhwa,Chitral,4,Khut,2911,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Chitral,4,Koghuzi,2913,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Chitral,4,Kosht,2915,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Chitral,4,Loon,2918,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Chitral,4,Mastuj,2919,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Chitral,4,Morilash,2921,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Chitral,4,Moroi,2923,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Chitral,4,Nagar,2925,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Chitral,4,Nishko,2926,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Chitral,4,Parahag,2927,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Chitral,4,Persan,2928,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Chitral,4,Rech,2929,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Chitral,4,Reshun,2930,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Chitral,4,Shagram,2931,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Chitral,4,Shangush,2933,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Chitral,4,Shishi Kooh,2934,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Chitral,4,Shoghore,2935,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Chitral,4,Shotkhar,2937,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Chitral,4,Sinlast,2938,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Chitral,4,Sonoghur,2939,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Chitral,4,Susum,2940,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Chitral,4,Tar,2941,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Chitral,4,Zindrangram,2942,x,0-x,0,0
District,Khyber Pakhtunkhwa,Chitral,3,Chitral,2943,District Store,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Dera Ismail Khan,4,Abdul Khail,2962,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Dera Ismail Khan,4,Ara,2964,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Dera Ismail Khan,4,Awan,2965,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Dera Ismail Khan,4,Bandkorai,2966,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Dera Ismail Khan,4,Bilot,2967,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Dera Ismail Khan,4,Buddhani,2968,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Dera Ismail Khan,4,Budh,2970,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Dera Ismail Khan,4,Fateh,2971,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Dera Ismail Khan,4,Gara Essa Khan,2972,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Dera Ismail Khan,4,Giloti,2973,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Dera Ismail Khan,4,Jabar Wala,2974,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Dera Ismail Khan,4,Kathgar,2975,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Dera Ismail Khan,4,Kotla Lodhian,2976,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Dera Ismail Khan,4,Lar,2979,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Dera Ismail Khan,4,Lunda,2981,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Dera Ismail Khan,4,Maddi,2982,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Dera Ismail Khan,4,Mahra,2983,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Dera Ismail Khan,4,Malana,2984,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Dera Ismail Khan,4,Muryali,2986,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Dera Ismail Khan,4,Musazai,2987,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Dera Ismail Khan,4,Patah,2988,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Dera Ismail Khan,4,Ramak,2989,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Dera Ismail Khan,4,Saggo,2990,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Dera Ismail Khan,4,Shore Kot,2991,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Dera Ismail Khan,4,Takwara,2992,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Dera Ismail Khan,4,Wnda Madat,2993,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Dera Ismail Khan,4,Yarik,2994,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Dera Ismail Khan,4,Zafarabad Korai,2996,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Dera Ismail Khan,4,Bahadri,2997,Cd,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Dera Ismail Khan,4,Dhakki,2998,Cd,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Dera Ismail Khan,4,Dinpur,3001,Cd,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Dera Ismail Khan,4,Gara Bakhtiar,3003,Cd,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Dera Ismail Khan,4,Haji Mora,3004,Cd,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Dera Ismail Khan,4,Hattala,3005,Cd,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Dera Ismail Khan,4,Muslim Bazar,3006,Cd,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Dera Ismail Khan,4,Naiwaila,3007,Cd,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Dera Ismail Khan,4,Ratta Kulachi,3008,Cd,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Dera Ismail Khan,4,Rehmani Khel,3009,Cd,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Dera Ismail Khan,4,Yarik,3011,Cd,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Dera Ismail Khan,4,Choudwan,3012,Ch,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Dera Ismail Khan,4,2. Draban Kalan,3013,Civil Hosp,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Dera Ismail Khan,4,Chaudwan,3014,Civil Hosp,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Dera Ismail Khan,4,Islamia Colony,3016,Mch,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Dera Ismail Khan,4,Mmm Hosp,3017,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Dera Ismail Khan,4,Kiri Shamo Zai,3018,Rhc,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Dera Ismail Khan,4,Kot Jai,3019,Rhc,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Dera Ismail Khan,4,Tba Centre,3023,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Dera Ismail Khan,4,Pharpur,3024,Thq Hosp,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Dera Ismail Khan,4,Kulachi,3028,Thq,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Dera Ismail Khan,4,Paroa,3031,Thq,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Dera Ismail Khan,4,Type D Hosp Panyala,3033,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Dera Ismail Khan,4,Zhq Dera,3037,x,0-x,0,0
District,Khyber Pakhtunkhwa,Dera Ismail Khan,3,Dikhan,3038,District Store,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Adizai,3067,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Aosake,3068,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Aras Kale,3069,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Asgay,3071,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Banda Talash,3072,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Beshegram,3074,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Chadara,3075,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Chakdara,3076,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Chinar Kot,3078,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Damtal,3079,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Drangal,3080,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Gal,3081,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Hayasin,3082,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Khadakzai,3084,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Khungi,3085,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Laghman Banda,3086,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Lajbok,3087,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Makhai,3088,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Mian Kaly,3089,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Morane,3090,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Nasapa,3092,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Pengal,3093,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Ramora,3094,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Shagai,3095,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Sore Kandao,3096,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Tangi,3097,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Temargara,3098,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Toda China,3100,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Toor,3102,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Tormang,3103,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Zimdara,3105,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Badwan,3106,Cd,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Bagh,3107,Cd,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Khanpur,3108,Cd,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Khazaza,3109,Cd,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Kotigram,3110,Cd,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Koto,3111,Cd,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Mian Baran Gola,3112,Cd,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Munjai,3113,Cd,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Sado,3114,Cd,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Sholam,3115,Cd,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Cdmalakand,3116,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Com Helth Center,3117,Chc,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Khal,3121,Mch,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Maskani,3122,Mch,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Gulabad,3123,Rhc,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Lalqala,3126,Rhc,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Mayar,3129,Rhc,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Munda,3132,Rhc,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Ouch,3135,Rhc,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Chakdara,3136,Thq,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Samarbagh,3142,Thq,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Lower Dir,4,Talash,3144,Thq,0-x,0,0
District,Khyber Pakhtunkhwa,Lower Dir,3,Dirlower,3145,District Store,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Upper Dir,4,Darora,3151,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Upper Dir,4,12.Uc Jaber,3152,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Upper Dir,4,3.Nihag Bandai,3153,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Upper Dir,4,6.Uc Kalkot,3154,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Upper Dir,4,6.Uc Sundal,3157,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Upper Dir,4,8.Uc Sawnai,3158,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Upper Dir,4,9.Uc Kotkay,3159,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Upper Dir,4,Akhagram,3160,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Upper Dir,4,Dakor,3161,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Upper Dir,4,Dir,3162,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Upper Dir,4,Dislower,3163,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Upper Dir,4,Ganori,3164,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Upper Dir,4,Main Dara,3165,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Upper Dir,4,Palam,3166,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Upper Dir,4,Pashta,3167,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Upper Dir,4,Qulandi,3168,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Upper Dir,4,Tarpatar,3169,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Upper Dir,4,Cat D Wari,3170,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Upper Dir,4,Nihag Bandai,3172,Cd,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Upper Dir,4,Barawal,3173,Rhc,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Upper Dir,4,7.Uc Sharingal,3176,Rhc,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Upper Dir,4,Bibyawar,3178,Rhc,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Upper Dir,4,15.Uc Patrak,3179,Thq,0-x,0,0
District,Khyber Pakhtunkhwa,Upper Dir,3,Dirupper,3181,District Store,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Hangu,4,Bilyamina,3184,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Hangu,4,Dallan,3185,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Hangu,4,Darband,3186,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Hangu,4,Darband,3187,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Hangu,4,Darsamand,3188,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Hangu,4,Doaaba,3189,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Hangu,4,Ibrahim Zai,3190,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Hangu,4,Kahi,3191,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Hangu,4,Karbogha,3193,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Hangu,4,Miaji Khel,3194,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Hangu,4,Mohammad Khwaja,3195,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Hangu,4,Sarozai,3196,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Hangu,4,Shahoo Khe,3197,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Hangu,4,Shinawari,3199,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Hangu,4,Togh Sarai,3200,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Hangu,4,Torawari,3201,Cd,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Hangu,4,Hangu,3202,Dhq Hosp,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Hangu,4,Naryab,3203,Rhc,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Hangu,4,Shc Torawari,3204,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Hangu,4,Sub Health Centre Doaba,3205,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Hangu,4,Thall Thq Hosp,3206,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Hangu,4,Zhq Hangu,3209,x,0-x,0,0
District,Khyber Pakhtunkhwa,Hangu,3,Hangu,3210,District Store,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Amgah,3240,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Bagrha,3241,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Bait Gali,3242,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Bandi Sher Khan,3243,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Barag,3244,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Barkot,3245,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Beer,3246,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Hamlet,3247,Cd,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Chaintari,3248,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Haripur,4,D Type Hosp,3250,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Dheenda,3254,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Dingi,3256,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Gali Amazai,3257,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Ghumawan,3258,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Gudwalian,3260,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Halli,3261,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Hattar,3262,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Jab,3263,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Jittti Pind,3264,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Kalinger,3265,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Kangra,3267,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Kato Center,3268,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Khoinara,3269,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Kholian Bala,3270,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Koklian Peeran,3271,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Kokotri,3272,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Kot Najeeb Ullah,3273,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Kotehra,3274,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Kts Khalabat,3275,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Kundi,3276,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Luder Mang,3277,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Manakarai,3278,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Mang,3279,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Mer Pur,3280,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Muslim Abad,3281,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Najaf Pur,3282,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Nallah,3283,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Nara Amazi,3284,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Panian,3285,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Pharari,3286,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Qazi Pur,3287,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Rehana,3288,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Saray Saleh,3289,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Shah Mohammad,3291,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Sikandarpur,3292,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Sirikot,3293,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Teer,3294,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Tofkian,3295,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Ud Central Jail,3297,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Wch Haripur,3298,x,0-x,0,0
District,Khyber Pakhtunkhwa,Haripur,3,Haripur,3299,District Store,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Karak,4,Ahmad Abad,3324,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Karak,4,Bd Shah,3325,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Karak,4,Bhadar Khel,3326,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Karak,4,Easak Chonthra,3327,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Karak,4,Ghundi Mir Khan Khel,3328,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Karak,4,Chokra,3329,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Karak,4,Civil Hospital Bahader Khel,3330,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Karak,4,Civil Hospital Terri,3331,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Karak,4,Dho Office Karak,3332,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Karak,4,Esak Chontra,3333,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Karak,4,Ghundi Mira Khan Khel,3334,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Karak,4,Gurguri,3335,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Karak,4,Jandri,3336,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Karak,4,Jatta,3337,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Karak,4,Jehangiri,3338,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Karak,4,Karak,3340,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Karak,4,Khojaki,3341,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Karak,4,Latamber,3342,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Karak,4,Metakhel,3343,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Karak,4,Mir Hassan Khel,3344,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Karak,4,Nari Panoos,3347,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Karak,4,Palosasar,3348,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Karak,4,Ahmed Abad,3349,Rhc,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Karak,4,Jandri,3350,Rhc,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Karak,4,Nari Panos,3351,Rhc,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Karak,4,Sabir Abad,3352,Rhc,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Karak,4,Shnawa Gudi Khel,3353,Rhc,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Karak,4,Sabir Abad,3354,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Karak,4,Shanwan Gudi Khel,3356,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Karak,4,Takht Nasrati,3357,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Karak,4,Terri,3359,x,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Karak,4,Zanana Hosp,3360,x,0-x,0,0
District,Khyber Pakhtunkhwa,Karak,3,Karak,3364,District Store,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Ali Katch,3371,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Barrh,3372,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Chorlaki,3373,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Dhoda,3375,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Doli Banda,3378,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Kachai,3379,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Khadar Khel,3381,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Lachi -Rural,3382,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Maraee,3383,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Marai,3384,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Mohammad Zai,3385,Bhu,0-x,0,0
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Nakband,3387,Bhu,0-x,0,0
